vertex_idx;y1;y2
0;0.5000002081227235;-1.6720014725363588
1;0.9512650713867477;-1.6720000007920595
2;0.9999978519701337;-1.672018134513199
3;1.0072767393904103;-1.6973874035656547
4;1.0146843869949265;-1.7241166805702466
5;1.0220373081516205;-1.7515384413426345
6;1.0294800856897108;-1.780169067940327
7;1.0345440205420677;-1.8000097803642103
8;0.5000063195339605;-1.7999992950417352
