iteration;iteration_label;vertex_idx;vertex y[0];vertex y[1];n_vertices;x_0;x_1
2;update_002;0;0.3729563500040795;-0.9219032519989703;4;0.5940444617652251;0.4059555057036564
2;update_002;1;0.87295635;-0.92557209;4;0.5940444617652251;0.4059555057036564
2;update_002;2;0.9914638665882828;-1.0869481767401183;4;0.5940444617652251;0.4059555057036564
2;update_002;3;0.9915406607970988;-11.160634064244757;4;0.5940444617652251;0.4059555057036564
