iteration;iteration_label;vertex_idx;vertex y[0];vertex y[1];n_vertices;x_0;x_1
3;update_003;0;0.3729563500040795;-0.9219032519989703;5;0.6051808792482362;0.3948191311543482
3;update_003;1;0.87295635;-0.92557209;5;0.6051808792482362;0.3948191311543482
3;update_003;2;0.9340967357890704;-0.978764134739694;5;0.6051808792482362;0.3948191311543482
3;update_003;3;0.9914638665882828;-1.0869481767401183;5;0.6051808792482362;0.3948191311543482
3;update_003;4;0.9915406607970988;-11.160634064244757;5;0.6051808792482362;0.3948191311543482
