iteration;iteration_label;normal_idx;w_0;w_1;n_normals;x_0;x_1
3;update_003;0;0.9999999999709431;7.623248299714708e-06;6;0.6051808792482362;0.3948191311543482
3;update_003;1;0.007337478474394303;0.999973080342485;6;0.6051808792482362;0.3948191311543482
3;update_003;2;0.8834728995877148;0.4684822682813894;6;0.6051808792482362;0.3948191311543482
3;update_003;3;0.6563648399516712;0.7544436339947584;6;0.6051808792482362;0.3948191311543482
3;update_003;4;0.0;1.0;6;0.6051808792482362;0.3948191311543482
3;update_003;5;1.0;0.0;6;0.6051808792482362;0.3948191311543482
