iteration;iteration_label;normal_idx;w_0;w_1;n_normals;x_0;x_1
0;initial;0;0.007337478474394303;0.999973080342485;4;0.6926163144224738;0.30737463078863414
0;initial;1;0.9828229057986662;0.1845511740343753;4;0.6926163144224738;0.30737463078863414
0;initial;2;0.0;1.0;4;0.6926163144224738;0.30737463078863414
0;initial;3;1.0;0.0;4;0.6926163144224738;0.30737463078863414
