iteration;iteration_label;normal_idx;w_0;w_1;n_normals;x_0;x_1
1;update_001;0;0.9999967823149253;0.0025368010950846663;5;0.588322809983094;0.41167692411962703
1;update_001;1;0.007337478474394303;0.999973080342485;5;0.588322809983094;0.41167692411962703
1;update_001;2;0.9828229057986662;0.1845511740343753;5;0.588322809983094;0.41167692411962703
1;update_001;3;0.0;1.0;5;0.588322809983094;0.41167692411962703
1;update_001;4;1.0;0.0;5;0.588322809983094;0.41167692411962703
