iteration;iteration_label;vertex_idx;vertex y[0];vertex y[1];n_vertices;x_0;x_1
3;update_003;0;0.37295635000000005;-0.9219047595538992;5;0.6016376651269127;0.3983600752914761
3;update_003;1;0.87295635;-0.92557209;5;0.6016376651269127;0.3983600752914761
3;update_003;2;0.9342501929209002;-0.9789152151847952;5;0.6016376651269127;0.3983600752914761
3;update_003;3;0.991564708743578;-1.0872943524902061;5;0.6016376651269127;0.3983600752914761
3;update_003;4;0.9916457146492434;-11.004960677687789;5;0.6016376651269127;0.3983600752914761
