iteration;iteration_label;vertex_idx;vertex y[0];vertex y[1];n_vertices;x_0;x_1
2;update_002;0;0.37295635000000005;-0.9219047595538992;4;0.593634604721869;0.4063653613536953
2;update_002;1;0.87295635;-0.92557209;4;0.593634604721869;0.4063653613536953
2;update_002;2;0.991564708743578;-1.0872943524902061;4;0.593634604721869;0.4063653613536953
2;update_002;3;0.9916457146492434;-11.004960677687789;4;0.593634604721869;0.4063653613536953
